title,desc,type,ownership,NAMOBJ,WADMKC,WADMKK,prices,prices_billion,beds,baths,floors,furnished,building,land
Rumah dekat polsek Ampenan,Rumah dekat polsek Ampenancode : 415Luas tanah 300 m2 (3 are) Sertifikat Hak Milik 2 kamar tidur + 2 kamar mandi Ruang tamu ruang keluarga dapur garasi gudang Halaman luas Harga Rp 12 Milyar nego,Rumah,SHM,Kelurahan Ampenan Selatan,Ampenan,Kota Mataram,1200000000,1.20,2,2,,,150,300
Rumah siap huni di kompleks Bale pelangi,Rumah siap huni di kompleks Bale pelangi code : 472Luas tanah 97 m2 Luas bangunan 36 m2 *Kamar tidur 2*Kamar Mandi 1*AC semua kamar*Car port sdh beratap spandek*Sisa tanah belakang sudah diatap dan lantai untuk ruang makan*Kamar tidur 1 sudah ada dipan & springbed*Jendela sdh ada gorden*Tangki penampungan air*Harga Rp370 jt nego,Rumah,,Sandik,Batu Layar,Lombok Barat,370000000,0.37,2,1,,,36,97
Villa the hill full view laut,Villa the hill full view laut code : 324Luas tanah 2100 m2 (21 are)Terdiri dari 3 kamar tidur + 4 kamar mandi1 Guesthouse Kolam renang langsung view laut Harga Rp 7 Milyar,Villa,,Senggigi,Batu Layar,Lombok Barat,7000000000,7.00,3,4,,,1000,2100
Rumah di pinggir jalan kota Mataram,Rumah di pinggir jalan kota Mataram code : 399Luas tanah 450 m2 (45 are) Lokasi stratetgis pusat kota Dekat dari beberapa sekolah Negri dan kantor Pemerintahan Cocok untuk kantorHarga Rp 55 Milyar,Rumah,,,,Kota Mataram,5500000000,5.50,3,,,,200,450
Rumah murah di perumnas kota Mataram,Rumah murah di perumnas kota Mataram code : 413Luas tanah 120 m2Full Bangunan Terdiri dari 4 kamar tidur + 2 kamar mandi Ruang tamu ruang keluarga dapur garasi Harga Rp 450 juta nego,Rumah,,Kelurahan Tanjung Karang Permai,Sekarbela,Kota Mataram,450000000,0.45,4,2,,,60,120
2 Villa cantik dijual di Kerandangan dekat Senggigi Lombok,Villa di Kerandangan dekat Senggigi code: 234 Luas tanah 1100 m2 Terdiri dari 2 bangunan villa Setiap bangunan terdiri dari 3 Kamar Tidur + 3 kamar mandi (Total 6 kamar tidur) Ruang tamu ruang makan dapur 2 Kolam renang pribadi Harga 4 Milyar,Villa,,Senggigi,Batu Layar,Lombok Barat,4000000000,4.00,6,6,,,500,1100
Rumah murah di meninting,Rumah murah di meninting code : 820 Luas tanah 105 m2 Tipe 36Terdiri dari 2 kamar tidur + 1 kamar mandi Ruang tamu dapur garasi gudang serbaguna Lokasi kompleks one gate pinggir jalan aspal Kompleks aman dan nyaman hanya ada 12 unit rumah SHM dan IMB lengkap Harga 350 juta,Rumah,SHM,Meninting,Batu Layar,Lombok Barat,350000000,0.35,2,1,,,36,105
Rumah mewah halaman luas di kompleks taman sejahtera Lombok,Rumah mewah halaman luas di kompleks taman sejahtera Lombok code : 967 Luas tanah 550 m2  Luas bangunan 450 m2  Lantai 2  Terdiri dari 5 kamar tidur 3 kamar mandi Ruang tamu ruang keluarga dapur garasi  Halaman masih luas  Harga 18 Milyar  Phone/WA : Website : Email : Follow IG : irapropertylombok Follow Fb Fanpage : ira property,Rumah,,Kelurahan Pejeruk,Ampenan,Kota Mataram,1800000000,1.80,5,3,,,450,550
Rumah mewah di kompleks Taman sejahtera Lombok,Rumah mewah di kompleks Taman sejahtera Lombok code : 966 Luas tanah 650 m2  Lantai 2  Terdiri dari 5 kamar tidur Ruang tamu ruang keluarga dapur garasi  Halaman luas   Harga 32 Milyar  Phone/WA : Website : Email : Follow IG : irapropertylombok Follow Fb Fanpage : ira property,Rumah,,Kelurahan Pejeruk,Ampenan,Kota Mataram,3500000000,3.50,5,,,,300,650
Villa dengan halaman luas di Gunung Sari,Villa dengan halaman luas di Gunung Sari code : 316 Luas tanah 850 m2 (85 are) Luas bangunan: sekitar 500 m2 (5 are) Jumlah lantai : 2 lantai Kamar tidur : 4 Kamar mandi : 4 Ruang tamu ruang keluarga dapur  Fasilitas : kitchen set taman luas kolam renang mini bar garasi Listrik : 5000 Air: PDAM Bangunan baru tahun dibangun : 2018 Lebar jalan depan rumah : sekitar 8 meter Jarak ke jalan raya : 500 meter Legalitas: sertifikat Hak Milik  Harga: 36 Milyar bisa nego,Villa,SHM,Gunungsari,Gunungsari,Lombok Barat,3600000000,3.60,4,4,,,500,850
Rumah di BTN Sweta masuk dari jl brawijaya Lombok,Rumah di BTN Sweta masuk dari jl brawijaya Lombok code : 812 Luas tanah 420 m2  Luas bangunan 100 m2  Terdiri dari 4 kamar tidur + 3 kamar mandi  Ruang tamu ruang keluarga dapur  Halaman luas Posisi rumah di hook/pojok  Harga 18 Milyar,Rumah,,Kelurahan Turida,Sandubaya,Kota Mataram,1800000000,1.80,4,3,,,100,420
Rumah di kompleks dekat panjitilar,Rumah di kompleks dekat panjitilar code : 811 Luas tanah 120 m2 Luas bangunan 60 m2Terdiri dari 2 kamar tidur + 1 kamar mandi Ruang tamu ruang keluarga dapur Masing - masing kamar dilengkapi ACKompleks aman dan nyamanHarga 720 juta  More info,Rumah,,Kelurahan Kekalik Jaya,Sekarbela,Kota Mataram,720000000,0.72,2,1,,,60,120
Rumah di Karang bedil dekat jalan Sriwijaya Mataram,Rumah di Karang bedil dekat jalan Sriwijaya Mataram code : 832Luas tanah 400 m2 Luas bangunan 200 m2 Terdiri dari 4 kamar tidur + 2 kamar mandi Ruang tamu ruang keluarga dapur Halaman kosong luas 200 m2 Sekitar 100 meter dari jalan raya sriwijayaCocok dijadikan kantor kos-kosan atau rumah tinggalLokasi pusat kota dekat dari epicentrumrumah sakit dan fasilitas umum lainnya Harga 29 Milyar,Rumah,,Kelurahan Mataram Timur,Mataram,Kota Mataram,2900000000,2.90,4,2,,,200,400
Hotel pinggir pantai Senggigi Lombok,Hotel pinggir pantai Senggigi Lombok  code : 322 Luas tanah 1023 m2  Terdiri dari 14 kamar tidur + kamar mandi  2 kolam renang beachfront SHM  Harga 13 Milyar,Hotel,SHM,Senggigi,Batu Layar,Lombok Barat,13000000000,13.00,14,14,,,600,1023
Villa Lombok barat plus Kolam renang di Montong Batu Layar V041,Villa Lombok barat plus Kolam renang di Montong Batu Layar V041 Lokasi : Montong Batu Layar Luas : 400/418 M2 Harga : /global Keterangan : - Villa 2 lantai - Villa siap huni ( include all new furniture) - 4 kamar tidur - 4 kamar mandi dalam - Setiap kamar dilengkapi AC - Ruang tamu Ruang keluarga dapur 1 kamar pembantu + kamar mandi dalam - Halaman depan masih luas - Halaman belakang untuk Kolam renang ( include dengan ukuran 3 x 75 meter) - Listrik 7500 watt - Air dingin dan panas ( water heater) - Garasi luas bisa muat 3 mobil - Berada di komplek Villa pinggir pantai Montong - Lokasi aman dan nyaman - View sunset dan Gunung Agung Bali - Dekat ke Pantai Tanjung Bias Senggigi Kota Mataram dll - Legalitas SHM,Villa,SHM,Santeluk,Batu Layar,Lombok Barat,2500000000,2.50,4,4,,,400,418
Rumah BTN Mataram type 70/112 M2 di Perumahan Royal Mataram R301,Rumah BTN Mataram type 70/112 M2 di Perumahan Royal Mataram R301 Lokasi : Jl Marwah Jempong Sekarbela Luas : 70/112 M2 Harga : /global Keterangan : - 2 kamar tidur - 2 kamar mandi - Listrik 1300 watt - Air PDAM - Lebar jalan ± 6 meter - Jarak ke jalan raya ± 500 meter - Dekat ke Pantai Gading - Legalitas SHM,Rumah,SHM,Kelurahan Jempong Baru,Sekarbela,Kota Mataram,500000000,0.50,2,2,,,70,112
Rumah subsidi Amaris Residence Kuripan Lombok barat S014,Rumah subsidi di Kuripan Lombok BaratSTOK TERBATAS Tipe: 30/72 M²Harga: /unitKeterangan: Rumah subsidi di Kuripan dengan letak yang strategis dekat ke jalan Bypass BIL dekat ke pusat pemerintahan Gerung dekat juga ke Kediri Terdiri dari 2 kamar tidur dan 1 kamar mandi Dengan DP 0% dan bebas biaya akad Gratis pemasangan listrik dan air Booking Fee hanya 250000 Ayo buruan booking sebelum stok habis,Rumah,,Jagaraga,Kuripan,Lombok Barat,158000000,0.16,2,1,,,30,72
Rumah pinggir pantai di Sekotong Lombok Barat,Rumah pinggir pantai di Sekotong Lombok Barat  code : 163 Luas tanah 502 m2  Bangunan permanen siap huni dengan 2 kamar tidur  Lokasi pinggir jalan raya langsung pantai  Sertifikat SHM  Harga 700 juta,Rumah,SHM,Sekotong Barat,Sekotong,Lombok Barat,700000000,0.70,2,,,,100,502
Rumah Lombok barat type 75/80 M2 di BTN Pesona Bukit Hijau Batu Layar R325,Rumah Lombok barat type 75/80 M2 di BTN Pesona Bukit Hijau Batu Layar R325 Lokasi : Senteluk Batu Layar Luas : 75/80 M2 Harga : /global Keterangan : - 2 kamar tidur - 2 kamar mandi - Bangunan sudah di dak - Air sumur bor - Taman + Kanopi - Free gorden (baru) - Lebar jalan ± 4 meter - Jarak ± 10 menit ke Pantai Senggigi - Dilengkapi SHM dan IMB,Rumah,SHM,Santeluk,Batu Layar,Lombok Barat,300000000,0.30,2,,,,75,80
Rumah kost 15pintu dekat ke universitas mataram,Rumah aset nasabah bank Legalitas aman Jual beli dimediasi pihak bank resmi dan aman Minat serius/ info detail langsung chat via WA no pada foto ya Keuntungan membeli aset bank via mitra resmi seperti kami : - Harga sangat murah dan sesuai harga dari bank - Legalitas aman - Dimediasi dengan pihak debitur/bank dijelaskan secara rinci mengenai prosedur pembelian produk bank - Bebas fee marketing karena kami mitra resmi bank ybs - Marketing profesional bersertifikat Lokasi Strategis dan Prospektif: dekat ke universitas mataram RS siloam dan polda NTB,Rumah Kos,,,Sekarbela,Kota Mataram,800000000,0.80,10,,,,391,391
BUMI PARAMADIVA RUMAH SUBSIDI JEMPONG,BUMI PARAMADIVA RUMAH SUBSIDI dan KOMERSIR Mataram Perumahan Elegan di Jalan lingkar Tembolak Pelangi Mataram Bumi Paramadiva di jalan Pondok Indah Selatan kantor Dukcapil Mataram Atau di belakang perumahan Unram Residen Lokasi strategis di pusat kotaPerumahan Perkantoran sekolahKampus UIN Muhammadiyah Unram Mol Epicentrun Pasar jalur ke Bandara Harga 168 juta Angsuran 1 jutaan Tersedia Type Komersi 45 tanah 105 Sudah di Booking Lebih 100 unit Rumah Yuk segera booking sebelum habis Lombok Properti dan Real Estate,Rumah,,Kelurahan Jempong Baru,Sekarbela,Kota Mataram,168000000,0.17,2,,,,28,72
Spacious Villa pinggir jalan montong dekat senggigi lombok,Spacious Villa pinggir jalan montong dekat senggigi lombok Lokasi sangat strategis di pinggir jalan raya Montong Cocok untuk dijadikan penginapan atau kantor Dilengkapi dengan kolam renang outdoor 6 kamar tidur 5 kamar mandi kitchenete game room audio room dll Ruang tamu dan ruang keluarga yang luas Full furnished Luas Tanah 2400 m2 Luas Bangunan 800 m2 Dua Lantai Sertifikat SHM CLEAR 15 menit dari Mataram dan Senggigi Saat ini masih beroperasional sebagai penginapan/private villa yg disewakan harian Halaman depan dan belakang masih luas untuk dikembangkan Investasi yg sangat menguntungkan Untuk lokasi persis bisa dilihat pada Pin peta Harga 9 Milyar,Villa,SHM,Santeluk,Batu Layar,Lombok Barat,9000000000,9.00,6,5,,full,800,2400
Villa di central Kuta Mandalika Lombok,Villa di central Kuta Mandalika Lombok code : 328 Luas tanah 600 m2 SHM lengkap 5 Kamar tidur Bangunan baru th 2019 Kolam renang pribadi Harga 25 Milyar,Villa,SHM,Kuta,Pujut,Lombok Tengah,2500000000,2.50,5,,,,300,600
Rumah type 65/117 M2 di Perumahan Griya Rumak Asri Kediri R178,Dijual Rumah type 65/117 M2 di Perumahan Griya Rumak Asri Kediri Lokasi : Rumak Kediri Lombok barat Luas : 65/117 M2 Harga : /global Keterangan : Rumah type 65/117 M2 di Perumahan Griya Rumak Asri Kediri Lombok barat Rumah sudah direnovasi dengan konsep minimalis dan pondasi dasar untuk rumah bertingkat Terdiri dari 1 kamar tidur 1 kamar mandi dapur dan ruang keluarga yang luas free AC dan kitchen set Lokasi strategis terletak dipinggir jalan besar protokoler menuju BIL dan Pelabuhan Lembar Dengan one gate sistem security Lebar jalan 8 meter SHM,Rumah,SHM,Rumak,Kediri,Lombok Barat,420000000,0.42,1,1,,,65,117
Dijual/Over kredit Rumah type 24/107 M2 di BTN Griya Rumak Asri Kediri R191,Dijual/Over kredit Rumah type 24/107 M2 di BTN Griya Rumak Asri Kediri Lokasi : Jl Sanjaya Rumak Kediri Luas : 24/107 M2 Harga Jual : Harga Over : Keterangan : Dijual/Over kredit Rumah type 24/107 M2 di BTN Griya Rumak Asri Kediri Terdiri dari 1 kamar tidur 1 kamar mandi dapur taman depan dinding pagar depan dan belakang sudah ditinggikan Angsuran per bulan sudah berjalan 6 tahun dengan tenor selama 20 tahun,Rumah,,Rumak,Kediri,Lombok Barat,240000000,0.24,1,1,,,24,107
Rumah lantai 2 dekat polsek Ampenan,Rumah lantai 2 dekat polsek Ampenan  code : 481 Luas tanah 120 m2 (12 are)  Full Bangunan  4 kamar : 3 di Bawah 1 Di atas Kamar mandi 4 Dapur Ruang Tamu Ruang Keluarga Garasi mobil Surat2 SHM Harga 650 juta,Rumah,SHM,Kelurahan Ampenan Selatan,Ampenan,Kota Mataram,650000000,0.65,4,4,,,100,120
Komplek Villa Eksklusif di Melase Hill Batulayar V030,Dijual Komplek Villa Eksklusif di Melase Hill Batulayar Lokasi : Jl Raya Senggigi Batulayar Luas : 156/224 M2 Harga : Keterangan : Villa 2 lantai dengan private pool dan bangunan yang eksklusif Terdiri dari 2 kamar tidur dan 3 kamar mandi Lokasi strategis berada di kawasan perbukitan dengan view laut dan pemandangan sunset terbaik Merupakan kawasan Villa yang berkembang dengan prospek investasi yang menjanjikan,Villa,,Batulayar,Batu Layar,Lombok Barat,3559600000,3.56,2,3,,,156,156
Rumah Kos Strategis di Central Kota Pagesangan Barat Mataram NTB,Lokasi BTN Kekalik JlMeninting X Kelurahan Pagesangan Barat Mataram MTB Prospek untuk hunian kos mahasiswa dan karyawan Selling point : - Lingkungan hunian padat perumahan dan rumah kos - 5 menit Mall Episentrum GOR Museum NTB - 5 menit Unram Unmuh RSIA pusat kuliner - Pusat fasilitas publik kodya Mataram Discription : - Luas Tanah: 150 m² - Luas Bangunan: 250 m² - Surat: AJB Rumah Induk : - 2 K Tidur - 1 K mndi - Dapur Rumah Mos 2 lantai : - 9 Kamar tidur - K mandi dalam - Dapur - Parkir motor - Legalitas SHM - Harga: 12 Milyar negotiable Info : Galery marketing,Rumah Kos,SHM,Kelurahan Pagesangan Barat,Mataram,Kota Mataram,1200000000,1.20,11,10,,,250,150
Rumah BTN Lombok barat di Perumahan Lilir Rumah Kita di Gunungsari R255,Rumah BTN Lombok barat di Perumahan Lilir Rumah Kita di Gunungsari Lokasi : Dusun Mekar Sari Gunungsari Luas : 80/144 M2 Harga : /global Keterangan : - Unit pesan bangun - 3 kamar tidur - 2 kamar mandi - Dapur - Carport - One gate Sistem - Lokasi nyaman dan asri,Rumah,,Mambalan,Gunungsari,Lombok Barat,550000000,0.55,3,2,,,80,144
villa dengan arsitektur modern view laut di senggigi Lombok,Penawaran exclusif  Villa dengan arsitektur modern  villa dengan arsitektur modern view laut di senggigi Luas Bangunan 250 m2 Bangunan baru dan paten diatas lahan seluas 500 m2  (Style bangunan bisa on request disesuaikan dengan keinginan pembeli)   Dipercantik dengan pemandangan laut yg eksotis  Terdiri dari 2 kamar tidur dan 2 kamar mandi Ruang tamu dapur balkon upstair  Masih tersedia space halaman   Dilengkapi dengan kolam renang ukuran 3x8 meter  Keunggulan lainnya:  -Berada di central Senggigi tourist area-Dekat dari beberapa hotel berbintang di Senggigi diantaranya Sheraton hotel  Kebun villa resort dan raja villa resort -Dekat dari restaurant dan beberapa fasilitas umum lainnya   -Lokasi aman dekat dari polsek Senggigi -Akses jalan langsung mobil ke lokasi  -Sekitar 100 meter dari jalan raya Senggigi  -Sekitar 200 meter dari pantai Senggigi terdekat -Pemandangan fullview laut di depan mata  Status kepemilikan : Sertifikat Hak Milik    Penawaran terbaik dengan harga 25 Milyar,Villa,SHM,Senggigi,Batu Layar,Lombok Barat,2500000000,2.50,2,2,,,250,500
Jual Murah Rumah Hook Fully Furnished Dengan Taman Luas,Jual Murah Rumah Hook Fully Furnished Dengan Taman Luas  Dijual Rumah Hunian Asri di Lombok - NTB Lokasi Strategis jalan raya utama dekat dari pusat kota mataram hanya 8 Menit dan jalan utama menuju kawasan pariwisata  Luas Bangunan : 210 M2  Luas Tanah  :  800 M2  3kamar tidur masing masing ada kamar mandi Lantai marmer Alam Kusen kayu Balau  pintu balau kitchen set table Granite italy taman  keluarga santai luas dan rapi karpot untuk 3 mobil bisa di buat kolam renang di belakang jika mau pengembangan lagi  1 ruang makan 1 ruang tamu dan ruang keluarga Gudang tempat penyimpanan barang pintu besi ukuran 5 x 10 Pagar keliling bahan Kayu ulin dijual semua termasuk interior (tempat tidur dan lemari meja makan dan lukisan terbaik Kampas Asli karya Vincent) Lukisan dinding kanvas ukuran 140 cm x 260cm kusen dan pintu cat duco (cat mobil)cat interior exterior juga pakai dulux Plafon Gypsum Listrik 2200 dan setiap kamar ada AC Atap : Genteng Beton Harga : 29 M Lokasi : Perumahan Green Garden Estate,Rumah,,Kekait,Gunungsari,Lombok Barat,2900000000,2.90,3,3,,full,210,800
Rumah di Mataram dan isinya di Jalan Udayana Monjok R207,Rumah di Mataram dan isinya di Jalan Udayana Monjok Lokasi : Jl Udayana Gg Eka Jaya Monjok barat Luas : 150/378 M2 Harga : /global Keterangan : - 3 kamar tidur - 3 kamar mandi - Dijual dengan isinya - Listrik 1300 kwh - Air PDAM - Lokasi strategis - Jarak 10 meter dari jalan Udayana - Lebar jalan masuk ± 6 meter - Dekat ke Islamic Center - Dekat ke Sekolah - Dekat kantor Pemerintahan Mataram dll - Legalitas SHM,Rumah,SHM,Kelurahan Monjok Barat,Selaparang,Kota Mataram,1500000000,1.50,3,3,,,150,378
Villa Di Jual Senggigi Lombok Barat,Location Batu Layar Senggigi West Lombok West Nusa Tenggara  Measure 146 m2 Bed Room 3  Bath Room 4 Swiming pool Kitchen Include furniture inside Distance to the beach only 200 meters,Villa,,Senggigi,Batu Layar,Lombok Barat,2400000000,2.40,3,4,,,220,146
Rumah 3 lantai di Perumahan Sweta Mataram R150,Dijual Rumah 3 lantai di Perumahan Sweta Turida MataramLokasi : Sweta TuridaLuas : Tanah 300 M2 / full bangunan Harga : /globalKeterangan : Rumah 3 lantai di Perumahan Sweta Turida Mataram Terdiri dari 5 kamar tidur 3 kamar mandi ruang tamu ruang keluarga dan dapur SHM,Rumah,SHM,Kelurahan Turida,Sandubaya,Kota Mataram,1200000000,1.20,5,3,,,300,300
Villa luas di pinggir jalan raya dekat Senggigi Lombok,Villa luas di pinggir jalan raya dekat Senggigi Lombok code : 272 Luas tanah 1600 m2 3 kamar tidur + 2 kamar mandi 100 meter jalan kaki menuju pantai Dekat dari beberapa hotel berbintang Suasana asri dan nyaman Sertifikat Hak Milik Harga 27 Milyar,Villa,SHM,Senggigi,Batu Layar,Lombok Barat,2700000000,2.70,3,2,,,400,1600
Graha Permata Kota Renov Full Furnished,Graha Permata Kota Kec Sandubaya Kota Mataram Nusa Tenggara Bar 83236 Luas Tanah 104 Luas Bangunan 40 Kamar Tidur 2 Kamar Mandi 2 Full Furnished AC 2 Listrik 2200 Jual Rumah Kota Mataram Jual Rumah Kota Mataram BU Jual Rumah Kota Mataram Murah Jual BU Rumah Kota Mataram Jual Murah Rumah Kota Mataram Jual Rumah Graha Permata Kota Jual Rumah Graha Permata Kota BU Jual BU Rumah Graha Permata Kota Jual Murah Rumah Graha Permata Kota,Tanah,,Kelurahan Selagalas,Sandubaya,Kota Mataram,700000000,0.70,2,2,,full,40,104
Rumah Lombok barat di Perumahan Griya Asri Senteluk Batu Layar R227,Rumah Lombok barat di Perumahan Griya Asri Senteluk Batu Layar Lokasi : Senteluk Batu Layar Luas : 75/148 M2 Harga : /global Keterangan : - 3 kamar tidur - 2 kamar mandi - Rumah baru belum dihuni - Air PDAM - Listrik 1300 kwh - Lebar jalan depan rumah ± 7 meter - Jarak ke jalan raya ± 300 meter - Lokasi nyaman dan asri - Legalitas SHM,Rumah,SHM,Santeluk,Batu Layar,Lombok Barat,700000000,0.70,3,2,,,75,148
